GEOID,NAME,total_households,renter_households,pct_renter
38103,"Wells County, North Dakota",2324,462,0.19879518072289157
38105,"Williams County, North Dakota",20185,7224,0.35788952192221946
39001,"Adams County, Ohio",12716,2904,0.22837370242214533
39003,"Allen County, Ohio",44692,13241,0.29627226349234764
39005,"Ashland County, Ohio",22491,4524,0.20114712551687342
39007,"Ashtabula County, Ohio",46291,10271,0.22187898295565012
39009,"Athens County, Ohio",26420,8884,0.3362604087812263
39011,"Auglaize County, Ohio",19961,4283,0.21456840839637292
39013,"Belmont County, Ohio",31636,6617,0.20916045012011633
39015,"Brown County, Ohio",19374,4311,0.2225147104366677
39017,"Butler County, Ohio",154056,44093,0.28621410396219554
39019,"Carroll County, Ohio",13407,2660,0.19840381890057432
39021,"Champaign County, Ohio",16870,3698,0.21920569057498518
39023,"Clark County, Ohio",61040,17438,0.28568152031454785
39025,"Clermont County, Ohio",86713,21691,0.2501470367764926
39027,"Clinton County, Ohio",17938,4800,0.26758835990634405
39029,"Columbiana County, Ohio",46164,11059,0.23955896369465385
39031,"Coshocton County, Ohio",16337,4177,0.2556772969333415
39033,"Crawford County, Ohio",19868,5554,0.27954499698006846
39035,"Cuyahoga County, Ohio",615881,229555,0.3727262247089941
39037,"Darke County, Ohio",22619,5935,0.2623900260842654
39039,"Defiance County, Ohio",16563,3448,0.208174847551772
39041,"Delaware County, Ohio",82131,16571,0.20176303709926824
39043,"Erie County, Ohio",38298,9187,0.23988197817118387
39045,"Fairfield County, Ohio",62743,14749,0.23507004765471845
39047,"Fayette County, Ohio",12685,4125,0.3251872290106425
39049,"Franklin County, Ohio",582701,252407,0.4331672676037968
39051,"Fulton County, Ohio",17701,3088,0.1744534207106943
39053,"Gallia County, Ohio",13462,2725,0.20242163125835685
39055,"Geauga County, Ohio",37465,4567,0.12190044041105032
39057,"Greene County, Ohio",71471,22037,0.3083348490996348
39059,"Guernsey County, Ohio",19051,4428,0.23242874389795812
39061,"Hamilton County, Ohio",379583,142299,0.3748824367793078
39063,"Hancock County, Ohio",33733,9763,0.28941985592743014
39065,"Hardin County, Ohio",12920,2980,0.2306501547987616
39067,"Harrison County, Ohio",7403,1290,0.1742536809401594
39069,"Henry County, Ohio",12045,2336,0.19393939393939394
39071,"Highland County, Ohio",19010,4538,0.23871646501841137
39073,"Hocking County, Ohio",13020,2380,0.1827956989247312
39075,"Holmes County, Ohio",14527,2925,0.2013492118124871
39077,"Huron County, Ohio",25519,6144,0.240761785336416
39079,"Jackson County, Ohio",14453,3192,0.22085380197882792
39081,"Jefferson County, Ohio",31246,7794,0.2494399283108238
39083,"Knox County, Ohio",25865,6233,0.2409820220375024
39085,"Lake County, Ohio",105399,25095,0.23809523809523808
39087,"Lawrence County, Ohio",26579,6081,0.2287896459610971
39089,"Licking County, Ohio",72722,17837,0.2452765325486098
39091,"Logan County, Ohio",23711,4484,0.18911053941208722
39093,"Lorain County, Ohio",134591,33803,0.2511534946616044
39095,"Lucas County, Ohio",200495,69751,0.3478939624429537
39097,"Madison County, Ohio",16255,3685,0.22669947708397417
39099,"Mahoning County, Ohio",108203,29519,0.2728112898902988
39101,"Marion County, Ohio",27405,7972,0.29089582193030467
39103,"Medina County, Ohio",75138,14549,0.1936303867550374
39105,"Meigs County, Ohio",10679,2204,0.2063863657645847
39107,"Mercer County, Ohio",17898,3399,0.18990948709353
39109,"Miami County, Ohio",46770,11729,0.25078041479580926
39111,"Monroe County, Ohio",7160,1112,0.1553072625698324
39113,"Montgomery County, Ohio",252061,85987,0.3411356774748969
39115,"Morgan County, Ohio",7295,1382,0.18944482522275533
39117,"Morrow County, Ohio",14507,2418,0.16667815537326808
39119,"Muskingum County, Ohio",38348,10771,0.2808751434233858
39121,"Noble County, Ohio",5787,921,0.15914981855883878
39123,"Ottawa County, Ohio",28626,3171,0.11077342276252358
39125,"Paulding County, Ohio",8524,1417,0.16623650868137024
39127,"Perry County, Ohio",15003,3244,0.2162234219822702
39129,"Pickaway County, Ohio",22384,5724,0.25571837026447464
39131,"Pike County, Ohio",12047,3606,0.2993276334357101
39133,"Portage County, Ohio",70692,18657,0.26391953827873027
39135,"Preble County, Ohio",18088,3346,0.184984520123839
39137,"Putnam County, Ohio",13846,1811,0.13079589773219702
39139,"Richland County, Ohio",54581,15876,0.29087044942379214
39141,"Ross County, Ohio",32051,8616,0.26882156562977755
39143,"Sandusky County, Ohio",26500,6216,0.23456603773584905
39145,"Scioto County, Ohio",33209,8821,0.2656207654551477
39147,"Seneca County, Ohio",23960,6131,0.2558848080133556
39149,"Shelby County, Ohio",20102,4815,0.23952840513381754
39151,"Stark County, Ohio",167068,49247,0.2947721885699236
39153,"Summit County, Ohio",246641,75617,0.30658730705762627
39155,"Trumbull County, Ohio",94575,24030,0.25408406026962727
39157,"Tuscarawas County, Ohio",40785,11501,0.2819909280372686
39159,"Union County, Ohio",23441,4435,0.18919841303698648
39161,"Van Wert County, Ohio",12560,2408,0.19171974522292995
39163,"Vinton County, Ohio",5952,1298,0.2180779569892473
39165,"Warren County, Ohio",93520,18704,0.2
39167,"Washington County, Ohio",27997,6379,0.22784584062578134
39169,"Wayne County, Ohio",46649,10906,0.23378850564856696
39171,"Williams County, Ohio",16566,3828,0.23107569721115537
39173,"Wood County, Ohio",56919,19317,0.3393770094344595
39175,"Wyandot County, Ohio",9851,2373,0.24088924982235307
40001,"Adair County, Oklahoma",8141,2153,0.26446382508291366
40003,"Alfalfa County, Oklahoma",2505,372,0.14850299401197606
40005,"Atoka County, Oklahoma",6012,1121,0.1864604125083167
40007,"Beaver County, Oklahoma",2480,374,0.15080645161290324
40009,"Beckham County, Oklahoma",10125,2719,0.26854320987654323
40011,"Blaine County, Oklahoma",4559,1019,0.2235139284930906
40013,"Bryan County, Oklahoma",20396,6524,0.3198666405177486
40015,"Caddo County, Oklahoma",11658,2514,0.21564590838908904
40017,"Canadian County, Oklahoma",59808,13775,0.23032035848047083
40019,"Carter County, Oklahoma",21609,6111,0.282798833819242
40021,"Cherokee County, Oklahoma",22138,5983,0.27025928268136235
40023,"Choctaw County, Oklahoma",7105,1937,0.27262491203377903
40025,"Cimarron County, Oklahoma",1378,143,0.10377358490566038
40027,"Cleveland County, Oklahoma",121845,41315,0.3390783372317288
40029,"Coal County, Oklahoma",2581,578,0.22394420767144518
40031,"Comanche County, Oklahoma",52585,20095,0.38214319672910524
40033,"Cotton County, Oklahoma",2712,465,0.17146017699115043
40035,"Craig County, Oklahoma",6378,1583,0.24819692693634368
40037,"Creek County, Oklahoma",31114,6794,0.2183582953011506
40039,"Custer County, Oklahoma",12907,3761,0.2913922677616797
40041,"Delaware County, Oklahoma",24232,4169,0.17204522944866293
40043,"Dewey County, Oklahoma",2195,369,0.16810933940774486
40045,"Ellis County, Oklahoma",2143,260,0.12132524498366776
40047,"Garfield County, Oklahoma",27755,8158,0.2939290217978743
40049,"Garvin County, Oklahoma",12109,3103,0.25625567759517714
40051,"Grady County, Oklahoma",23142,5076,0.21934145709100336
40053,"Grant County, Oklahoma",2185,336,0.15377574370709382
40055,"Greer County, Oklahoma",2628,574,0.21841704718417046
40057,"Harmon County, Oklahoma",1359,237,0.17439293598233996
40059,"Harper County, Oklahoma",1720,209,0.12151162790697674
40061,"Haskell County, Oklahoma",5677,1127,0.19852034525277434
40063,"Hughes County, Oklahoma",5818,1017,0.17480233757304917
40065,"Jackson County, Oklahoma",12041,3863,0.3208205298563242
40067,"Jefferson County, Oklahoma",2764,576,0.20839363241678727
40069,"Johnston County, Oklahoma",4721,1161,0.2459224740521076
40071,"Kay County, Oklahoma",20990,5417,0.25807527393997143
40073,"Kingfisher County, Oklahoma",6402,1462,0.22836613558263044
40075,"Kiowa County, Oklahoma",4700,850,0.18085106382978725
40077,"Latimer County, Oklahoma",4700,1179,0.2508510638297872
40079,"Le Flore County, Oklahoma",21149,5192,0.24549624095701925
40081,"Lincoln County, Oklahoma",14539,2485,0.17091959557053443
40083,"Logan County, Oklahoma",19246,2292,0.11908968097266964
40085,"Love County, Oklahoma",4706,1049,0.22290692732681683
40087,"McClain County, Oklahoma",16633,3186,0.1915469247880719
40089,"McCurtain County, Oklahoma",14025,3181,0.22680926916221034
40091,"McIntosh County, Oklahoma",11893,1654,0.1390734045236694
40093,"Major County, Oklahoma",3703,567,0.15311909262759923
40095,"Marshall County, Oklahoma",8823,1284,0.14552873172390343
40097,"Mayes County, Oklahoma",18358,3879,0.21129752696372153
40099,"Murray County, Oklahoma",6546,1364,0.20837152459517264
40101,"Muskogee County, Oklahoma",29435,8517,0.28934941396296926
40103,"Noble County, Oklahoma",5089,858,0.1685989388877972
40105,"Nowata County, Oklahoma",4390,1040,0.23690205011389523
40107,"Okfuskee County, Oklahoma",4824,1106,0.22927031509121062
40109,"Oklahoma County, Oklahoma",353429,130884,0.37032614754307086
40111,"Okmulgee County, Oklahoma",16749,4157,0.24819392202519552
40113,"Osage County, Oklahoma",19775,3665,0.18533501896333754
40115,"Ottawa County, Oklahoma",13699,3812,0.27826848675085775
40117,"Pawnee County, Oklahoma",7337,1327,0.18086411339784653
40119,"Payne County, Oklahoma",36748,15456,0.42059431805812564
40121,"Pittsburg County, Oklahoma",22160,4865,0.21953971119133575
40123,"Pontotoc County, Oklahoma",17424,5068,0.2908631772268136
40125,"Pottawatomie County, Oklahoma",30051,7940,0.26421749692189944
40127,"Pushmataha County, Oklahoma",5705,1041,0.1824715162138475
40129,"Roger Mills County, Oklahoma",1844,280,0.15184381778741865
40131,"Rogers County, Oklahoma",38112,7952,0.2086481947942905
40133,"Seminole County, Oklahoma",10789,2636,0.2443229214941144
40135,"Sequoyah County, Oklahoma",18183,4243,0.23334983226090303
40137,"Stephens County, Oklahoma",20347,4306,0.21162824986484494
40139,"Texas County, Oklahoma",8448,2195,0.2598248106060606
40141,"Tillman County, Oklahoma",3789,696,0.18368962787015045
40143,"Tulsa County, Oklahoma",292863,106019,0.36200885738382793
40145,"Wagoner County, Oklahoma",32942,5983,0.18162224515815675
40147,"Washington County, Oklahoma",23738,5614,0.23649844131771844
40149,"Washita County, Oklahoma",5165,1013,0.19612778315585672
40151,"Woods County, Oklahoma",4457,1053,0.2362575723580884
40153,"Woodward County, Oklahoma",9372,2295,0.24487836107554417
41001,"Baker County, Oregon",8671,1946,0.2244262484142544
41003,"Benton County, Oregon",40092,16662,0.4155941334929662
41005,"Clackamas County, Oregon",170723,46532,0.27255847191063887
41007,"Clatsop County, Oregon",23060,6583,0.2854726799653079
41009,"Columbia County, Oregon",21773,4758,0.2185275341018693
41011,"Coos County, Oregon",31476,8657,0.27503494726140554
41013,"Crook County, Oregon",11236,2542,0.2262370950516198
41015,"Curry County, Oregon",13055,2606,0.19961700497893528
41017,"Deschutes County, Oregon",94911,24660,0.2598223598950596
41019,"Douglas County, Oregon",49926,13161,0.26361014301165725
41021,"Gilliam County, Oregon",1081,219,0.20259019426456984
41023,"Grant County, Oregon",4128,743,0.17999031007751937
41025,"Harney County, Oregon",3705,958,0.2585695006747638
41027,"Hood River County, Oregon",10131,2869,0.2831902082716415
41029,"Jackson County, Oregon",96286,31425,0.3263714350995991
41031,"Jefferson County, Oregon",10301,2564,0.2489078730220367
41033,"Josephine County, Oregon",38939,10645,0.27337630653072753
41035,"Klamath County, Oregon",32864,9291,0.282710564751704
41037,"Lake County, Oregon",4226,1262,0.29862754377662093
41039,"Lane County, Oregon",166750,64535,0.38701649175412295
41041,"Lincoln County, Oregon",32094,6587,0.20524085498847136
41043,"Linn County, Oregon",52145,16499,0.316406175088695
41045,"Malheur County, Oregon",11669,4124,0.3534150312794584
41047,"Marion County, Oregon",129065,47186,0.3655987293224344
41049,"Morrow County, Oregon",4724,1267,0.26820491109229466
41051,"Multnomah County, Oregon",363661,156286,0.4297573839372383
41053,"Polk County, Oregon",33916,11261,0.3320261823328223
41055,"Sherman County, Oregon",953,231,0.24239244491080797
41057,"Tillamook County, Oregon",18974,3058,0.16116791398756192
41059,"Umatilla County, Oregon",31264,9175,0.29346852610030705
41061,"Union County, Oregon",11694,3573,0.3055413032324269
41063,"Wallowa County, Oregon",4313,854,0.19800602828657546
41065,"Wasco County, Oregon",12038,3658,0.30387107492939025
41067,"Washington County, Oregon",237586,89954,0.37861658515232377
41069,"Wheeler County, Oregon",930,193,0.2075268817204301
41071,"Yamhill County, Oregon",40239,11754,0.29210467456944755
42001,"Adams County, Pennsylvania",43118,8742,0.2027459529662786
42003,"Allegheny County, Pennsylvania",602734,190681,0.31636011905749467
42005,"Armstrong County, Pennsylvania",32172,5957,0.1851610095735422
42007,"Beaver County, Pennsylvania",79104,19006,0.2402659789644013
42009,"Bedford County, Pennsylvania",23547,4136,0.17564870259481039
42011,"Berks County, Pennsylvania",170678,47009,0.2754250694289832
42013,"Blair County, Pennsylvania",55808,13916,0.24935493119266056
42015,"Bradford County, Pennsylvania",29443,6713,0.22799986414427878
42017,"Bucks County, Pennsylvania",255599,54368,0.21270818743422315
42019,"Butler County, Pennsylvania",85479,18946,0.22164508241790382
42021,"Cambria County, Pennsylvania",64522,13453,0.20850252627010943
42023,"Cameron County, Pennsylvania",3956,633,0.16001011122345804
42025,"Carbon County, Pennsylvania",34247,6647,0.19408999328408327
42027,"Centre County, Pennsylvania",65712,21825,0.3321311176040906
42029,"Chester County, Pennsylvania",208672,50869,0.24377491949087562
42031,"Clarion County, Pennsylvania",18897,4224,0.22352754405461184
42033,"Clearfield County, Pennsylvania",38157,7046,0.18465812301805698
42035,"Clinton County, Pennsylvania",18623,4255,0.22848091070182033
42037,"Columbia County, Pennsylvania",29695,7565,0.2547566930459673
42039,"Crawford County, Pennsylvania",42234,8706,0.20613723540275608
42041,"Cumberland County, Pennsylvania",109154,31009,0.28408487091632006
42043,"Dauphin County, Pennsylvania",126567,43225,0.3415187213096621
42045,"Delaware County, Pennsylvania",229039,67184,0.29332995690690233
42047,"Elk County, Pennsylvania",16898,2819,0.166824476269381
42049,"Erie County, Pennsylvania",119910,35065,0.29242765407388877
42051,"Fayette County, Pennsylvania",62005,14567,0.23493266672042576
42053,"Forest County, Pennsylvania",7045,308,0.04371894960965224
42055,"Franklin County, Pennsylvania",66443,16945,0.2550306277561218
42057,"Fulton County, Pennsylvania",7119,1406,0.19749964882708246
42059,"Greene County, Pennsylvania",16185,2998,0.1852332406549274
42061,"Huntingdon County, Pennsylvania",20957,3388,0.1616643603569213
42063,"Indiana County, Pennsylvania",37678,9217,0.2446255109082223
42065,"Jefferson County, Pennsylvania",22065,4552,0.20629956945388625
42067,"Juniata County, Pennsylvania",10502,2386,0.22719482003427918
42069,"Lackawanna County, Pennsylvania",99900,30420,0.3045045045045045
