"pha_code","pha_name","year","total_vouchers","under_lease","issued_not_leased","port_in","unp","rnp","hap_total","success_rate","utilization_rate","reserve_balance","cost_per_voucher","port_in_rate"
"AL115","ENTERPRISE HOUSING AUTHORITY","2025",155.333333333333,153.333333333333,0,3,13270,88822.6666666667,76806.6666666667,1,0.987124463519313,102092.666666667,500.913043478261,0.0195652173913043
"AL116","YORK HOUSING AUTHORITY","2022",62.0833333333333,62.0833333333333,5.16666666666667,0,-4331.5,8708.16666666667,28910.6666666667,0.923172242874845,1,4376.66666666667,465.675167785235,0
"AL116","YORK HOUSING AUTHORITY","2023",65.6666666666667,65.5833333333333,7.58333333333333,0,14335.6666666667,-10205.25,32913.4166666667,0.896355353075171,0.998730964467005,4130.41666666667,501.856416772554,0
"AL116","YORK HOUSING AUTHORITY","2024",63.5833333333333,63.9166666666667,7.75,0,14113.6666666667,-6464.25,35670.6666666667,0.891860465116279,1.00524246395806,7649.41666666667,558.080834419818,0
"AL116","YORK HOUSING AUTHORITY","2025",63.6666666666667,63.6666666666667,5.33333333333333,0,-9894.33333333333,13345,37850.3333333333,0.922705314009662,1,3450.66666666667,594.507853403141,0
"AL118","EUFAULA HOUSING AUTHORITY","2022",310.416666666667,311.916666666667,43.9166666666667,0,-48068.0833333333,-220.916666666667,110181.5,0.876580796252927,1.0048322147651,-48289,353.240181672455,0
"AL118","EUFAULA HOUSING AUTHORITY","2023",318.666666666667,320.083333333333,45.25,0,-22050.6666666667,4658.91666666667,125201.916666667,0.876140510948905,1.00444560669456,-17391.75,391.15412652955,0
"AL118","EUFAULA HOUSING AUTHORITY","2024",308.666666666667,310.666666666667,60.5833333333333,0,17932.1666666667,25018,130592.5,0.836812570145903,1.00647948164147,42950.1666666667,420.362124463519,0
"AL118","EUFAULA HOUSING AUTHORITY","2025",365,368.333333333333,49.3333333333333,0,3989.33333333333,35050.3333333333,178935,0.881883479648843,1.00913242009132,39039.6666666667,485.796380090498,0
"AL121","Albertville Housing Authority","2022",370,369.083333333333,33,0,718458.75,20782.4166666667,138369.666666667,0.917927461139896,0.997522522522522,739241.166666667,374.900880559946,0
"AL121","Albertville Housing Authority","2023",371,367.5,39.75,0,737209.583333333,5301.58333333333,146024.416666667,0.902394106813996,0.990566037735849,742511.166666667,397.345351473923,0
"AL121","Albertville Housing Authority","2024",356.333333333333,350.5,28,0,694715.833333333,-2898.5,169076,0.926023778071334,0.983629560336763,691817.333333333,482.385164051355,0
"AL121","Albertville Housing Authority","2025",353,347.333333333333,17,0,-9308.66666666667,676583.333333333,180509.666666667,0.953339432753888,0.983947119924457,667274.666666667,519.701535508637,0
"AL124","HA MIDLAND CITY","2023",71.9166666666667,72.3333333333333,0.333333333333333,0,65074.8333333333,-3123.33333333333,30162.0833333333,0.995412844036697,1.00579374275782,61951.5,416.98732718894,0
"AL124","HA MIDLAND CITY","2024",70.3333333333333,69.4166666666667,0,0,82179,-4829.66666666667,36549,1,0.98696682464455,77349.3333333333,526.516206482593,0
"AL124","HA MIDLAND CITY","2025",64.3333333333333,64,0,0,521.666666666667,105347,33934.3333333333,1,0.994818652849741,105868.666666667,530.223958333333,0
"AL125","HA BESSEMER","2022",520.5,524.75,26.5,0,82485.25,72347.6666666667,351815.916666667,0.951927437641723,1.00816522574448,154832.916666667,670.444814991266,0
"AL125","HA BESSEMER","2023",532.333333333333,533,10.3333333333333,0,120467.333333333,16923.5,380626.166666667,0.980981595092024,1.00125234815279,137390.833333333,714.120387742339,0
"AL125","HA BESSEMER","2024",516.5,516.416666666667,7.58333333333333,0,195802.25,35999.6666666667,395008,0.985527989821883,0.999838657631494,231801.916666667,764.901726641924,0
"AL125","HA BESSEMER","2025",499.333333333333,503.333333333333,29.6666666666667,0,62047.3333333333,243916,400706.666666667,0.944340212632895,1.00801068090788,305963.333333333,796.105960264901,0
"AL129","WALKER COUNTY HOUSING AUTHORITY","2022",162.666666666667,156.5,10.75,0,-24230.25,20021.9166666667,61412.5,0.935724962630792,0.962090163934426,-4208.33333333333,392.41214057508,0
"AL129","WALKER COUNTY HOUSING AUTHORITY","2023",235.166666666667,144.916666666667,11.8333333333333,0,4827.41666666667,547373.25,100890.25,0.924508240297714,0.616229624379872,552200.666666667,696.194939620472,0
"AL129","WALKER COUNTY HOUSING AUTHORITY","2024",226.75,140,8.75,0,127995.083333333,576266,107576.166666667,0.941176470588235,0.61742006615215,704261.083333333,768.401190476191,0
"AL129","WALKER COUNTY HOUSING AUTHORITY","2025",229.333333333333,139.333333333333,9.33333333333333,0,2712,-18485.6666666667,116001.333333333,0.937219730941704,0.607558139534884,-15773.6666666667,832.545454545455,0
"AL131","Housing Authority of the City of Prattville, AL","2022",38.5833333333333,38.5833333333333,0,50,220697.916666667,-309.5,22122,1,1,220388.416666667,573.356371490281,1.29589632829374
"AL131","Housing Authority of the City of Prattville, AL","2023",39,39,0,41.5833333333333,213699.5,5444.16666666667,25860.5,1,1,219143.666666667,663.089743589744,1.06623931623932
"AL131","Housing Authority of the City of Prattville, AL","2024",39.6666666666667,39.6666666666667,0,40.25,198072.25,7578.41666666667,27260.5,1,1,205650.666666667,687.239495798319,1.01470588235294
"AL131","Housing Authority of the City of Prattville, AL","2025",38,38,0,44,20182,166820.666666667,25243,1,1,187002.666666667,664.289473684211,1.15789473684211
"AL138","GORDO HOUSING AUTHORITY","2022",135.916666666667,138.166666666667,0,0,70753.0833333333,19421.25,40860.1666666667,1,1.01655426118945,90174.3333333333,295.731001206273,0
"AL138","GORDO HOUSING AUTHORITY","2023",140.166666666667,141.333333333333,0.583333333333333,0,88639.5,6086.58333333333,44852.5,0.995889606576629,1.00832342449465,94726.0833333333,317.352594339623,0
"AL138","GORDO HOUSING AUTHORITY","2024",126.666666666667,127,0.833333333333333,0,109834.166666667,7708.75,44680.75,0.99348109517601,1.00263157894737,117542.916666667,351.816929133858,0
"AL138","GORDO HOUSING AUTHORITY","2025",124,125.333333333333,1,0,-7583.66666666667,138785.666666667,44612.6666666667,0.992084432717678,1.01075268817204,131202,355.952127659574,0
"AL139","HA JACKSONVILLE","2022",147.75,148.083333333333,0,0,49647.1666666667,42508.0833333333,57963.75,1,1.00225606316977,92155.25,391.426561620709,0
"AL139","HA JACKSONVILLE","2023",179.333333333333,179.5,0,0,62874.75,507.416666666667,64838.25,1,1.00092936802974,63382.1666666667,361.215877437326,0
"AL139","HA JACKSONVILLE","2024",195.916666666667,196.5,0,0,108305.25,6055,73018.5833333333,1,1.00297745640153,114360.25,371.595843935539,0
"AL139","HA JACKSONVILLE","2025",201.333333333333,201.666666666667,0,0,-32330.6666666667,125547,84947,1,1.00165562913907,93216.3333333333,421.22479338843,0
"AL152","HA NORTHPORT","2022",403.083333333333,398.083333333333,0,18.75,221514.833333333,86056.6666666667,190692.666666667,1,0.987595617118048,307571.5,479.027004396064,0.0471006908101319
"AL152","HA NORTHPORT","2023",416.916666666667,414.416666666667,2.08333333333333,22.1666666666667,270653.916666667,-21024.3333333333,220585.666666667,0.99499799919968,0.994003597841295,249629.583333333,532.27991152222,0.0534888397345667
"AL152","HA NORTHPORT","2024",410.166666666667,409.25,2.25,15.9166666666667,355113.5,-28882.5833333333,258880.833333333,0.99453219927096,0.997765136123527,326230.916666667,632.573813887192,0.0388922826308288
"AL152","HA NORTHPORT","2025",414,412.333333333333,0,11,-20520,423918.333333333,278496.333333333,1,0.99597423510467,403398.333333333,675.415521422797,0.026677445432498
"AL154","HA ATMORE","2022",81.4166666666667,81.75,0,1.41666666666667,21382.9166666667,-255.166666666667,33039.75,1,1.00409416581372,21127.75,404.155963302752,0.017329255861366
"AL154","HA ATMORE","2023",81.3333333333333,81.3333333333333,0,2.25,53788.0833333333,6080.25,35491.6666666667,1,1,59868.3333333333,436.372950819672,0.0276639344262295
"AL154","HA ATMORE","2024",82.1666666666667,82.25,0,2.5,81640.5,1015.75,39203.25,1,1.00101419878296,82656.25,476.635258358663,0.0303951367781155
"AL154","HA ATMORE","2025",81.3333333333333,81.3333333333333,0,3,-10287.6666666667,105066,40345.3333333333,1,1,94778.3333333333,496.049180327869,0.0368852459016393
"AL155","Housing Authority of the City of GREENVILLE","2022",137.833333333333,137.333333333333,3.5,0,132021.166666667,10149.9166666667,50094.1666666667,0.975147928994083,0.996372430471584,142171.083333333,364.763349514563,0
"AL155","Housing Authority of the City of GREENVILLE","2023",134.75,134.333333333333,3.5,0,109312.916666667,8130,52219.4166666667,0.974607013301088,0.996907854050711,117442.916666667,388.730148883375,0
"AL155","Housing Authority of the City of GREENVILLE","2024",130.75,130.416666666667,9.08333333333333,0,53335.5833333333,7748.08333333333,55640.3333333333,0.934886499402628,0.997450605481198,61083.6666666667,426.635143769968,0
"AL155","Housing Authority of the City of GREENVILLE","2025",125.666666666667,126.666666666667,3.33333333333333,0,51.6666666666667,123285.666666667,61815.6666666667,0.974358974358974,1.0079575596817,123337.333333333,488.018421052632,0
"AL160","TUSKEGEE HOUSING AUTHORITY","2022",117.666666666667,117.583333333333,4.66666666666667,18.8333333333333,117287.333333333,13273,65122.25,0.961826857532379,0.99929178470255,130560.333333333,553.839121190645,0.160170092133239
"AL160","TUSKEGEE HOUSING AUTHORITY","2023",135.416666666667,136.583333333333,9.16666666666667,18.1666666666667,172307.416666667,18951.0833333333,77920.3333333333,0.937106918238994,1.00861538461538,191258.5,570.496644295302,0.13300793166565
"AL160","TUSKEGEE HOUSING AUTHORITY","2024",153.916666666667,152.666666666667,4.25,12.8333333333333,205685.5,-34323.4166666667,100157.583333333,0.972915560276155,0.991878722252301,171362.083333333,656.05403930131,0.0840611353711791
"AL160","TUSKEGEE HOUSING AUTHORITY","2025",157,159.666666666667,0.666666666666667,8,171677,292400.333333333,106461.333333333,0.995841995841996,1.01698513800425,464077.333333333,666.772442588727,0.0501043841336117
"AL165","HA FOLEY","2022",240.5,242.666666666667,0,68,174692.416666667,187921.666666667,200648.166666667,1,1.00900900900901,362614.083333333,826.846840659341,0.28021978021978
"AL165","HA FOLEY","2023",229.75,231.833333333333,0,73.0833333333333,329245.416666667,-95517.9166666667,220053.916666667,1,1.00906782734857,233727.5,949.190150970525,0.315240833932423
"AL165","HA FOLEY","2024",266.916666666667,268.583333333333,1.83333333333333,92.1666666666667,397951.916666667,-130763.166666667,284535.166666667,0.993220338983051,1.00624414611302,267188.75,1059.39249146758,0.343158547936705
"AL165","HA FOLEY","2025",313.333333333333,313.666666666667,0,35,-40931.6666666667,408004,350455,1,1.00106382978723,367072.333333333,1117.28480340064,0.111583421891605
"AL169","The Housing Authority of the City of  Prichard","2022",2463.25,2470.75,279.666666666667,0,1128287.91666667,-16144.9166666667,1538637.5,0.898318436600515,1.00304475794174,1112143,622.741070525144,0
"AL169","The Housing Authority of the City of  Prichard","2023",2422.16666666667,2433.75,275.5,0,1309698.91666667,-61531.5,1651610.25,0.898311340776968,1.00478221977568,1248167.41666667,678.627734976887,0
"AL169","The Housing Authority of the City of  Prichard","2024",2320.75,2326.25,130.25,0,1163922.75,583490.25,1747038.66666667,0.946977406879707,1.0023699235161,1747413,751.010711087229,0
"AL169","The Housing Authority of the City of  Prichard","2025",2282.66666666667,2275.66666666667,119.333333333333,0,349989.333333333,1246339,1844212,0.950173973556019,0.996933411214953,1596328.33333333,810.405155998242,0
"AL171","UNIONTOWN HOUSING AUTHORITY","2022",37.5833333333333,37.5833333333333,0,0,17432.9166666667,3059.75,11235.3333333333,1,1,20492.6666666667,298.944567627494,0
"AL171","UNIONTOWN HOUSING AUTHORITY","2023",39.1666666666667,39.1666666666667,0.5,0,21070,3401.33333333333,11213.4166666667,0.987394957983193,1,24471.3333333333,286.3,0
"AL171","UNIONTOWN HOUSING AUTHORITY","2024",38.3333333333333,38.4166666666667,0.416666666666667,0,33431.1666666667,-587.583333333333,11500.25,0.989270386266094,1.00217391304348,32843.5833333333,299.355748373102,0
"AL171","UNIONTOWN HOUSING AUTHORITY","2025",35.3333333333333,35.3333333333333,0.333333333333333,0,-1881.33333333333,30285,10692.6666666667,0.990654205607477,1,28403.6666666667,302.622641509434,0
"AL172","HA TALLASSEE","2022",24.4166666666667,24.5,0,0,546,6267,8120.83333333333,1,1.00341296928328,6813,331.462585034014,0
"AL172","TALLASSEE HOUSING AUTHORITY","2023",24.4166666666667,24.25,0.416666666666667,0,2239.5,2829.08333333333,8939.66666666667,0.983108108108108,0.993174061433447,5068.58333333333,368.646048109966,0
"AL172","TALLASSEE HOUSING AUTHORITY","2024",26.9166666666667,26.6666666666667,1.08333333333333,0,5663.66666666667,-7340.25,10576.3333333333,0.960960960960961,0.990712074303406,-1676.58333333333,396.6125,0
"AL172","TALLASSEE HOUSING AUTHORITY","2025",27,28.3333333333333,0,0,73320.3333333333,21366.3333333333,13599,1,1.04938271604938,94686.6666666667,479.964705882353,0
"AL174","Housing Authority of the City of Alexander City","2022",256.75,258.083333333333,6.5,0,64594.0833333333,6878.25,87339.5,0.975433070866142,1.00519311911717,71472.3333333333,338.415886341621,0
"AL174","Housing Authority of the City of Alexander City","2023",255.083333333333,258.416666666667,10.6666666666667,0,115055.666666667,5434.41666666667,92552.0833333333,0.960359244348095,1.01306762495916,120490.083333333,358.150596581748,0
"AL174","Housing Authority of the City of Alexander City","2024",256.833333333333,258,19.5,0,222116.083333333,-9830.58333333333,110034.75,0.92972972972973,1.00454250486697,212285.5,426.491279069767,0
"AL174","Housing Authority of the City of Alexander City","2025",260,259,0.333333333333333,0,-33636,225703,110334,0.998714652956298,0.996153846153846,192067,426,0
"AL177","HA TROY","2022",200.75,202.75,6.25,0,165652.25,6561.41666666667,80945.25,0.970095693779904,1.00996264009963,172213.666666667,399.236744759556,0
"AL177","HA TROY","2023",213.166666666667,214.166666666667,4.66666666666667,0,149425.833333333,1300.75,95876.9166666667,0.978674790555979,1.00469116497263,150726.583333333,447.674319066148,0
"AL177","HA TROY","2024",217.416666666667,218.416666666667,1.75,0,138826,2448.33333333333,116265.833333333,0.992051476154428,1.00459946339594,141274.333333333,532.312094620374,0
"AL177","HA TROY","2025",211.666666666667,212,0.666666666666667,0,41358,153402.333333333,116278.666666667,0.996865203761756,1.00157480314961,194760.333333333,548.48427672956,0
"AL181","EVERGREEN HOUSING AUTHORITY","2022",193.75,193.916666666667,4.75,0,74696.5833333333,19203.0833333333,61209.1666666667,0.976090604026846,1.00086021505376,93899.6666666667,315.646755479158,0
"AL181","EVERGREEN HOUSING AUTHORITY","2023",194.583333333333,194.75,4.91666666666667,0,122570.416666667,24404,61196.75,0.975375626043406,1.00085653104925,146974.416666667,314.232349165597,0
"AL181","EVERGREEN HOUSING AUTHORITY","2024",193.583333333333,194.25,4.91666666666667,0,159039.416666667,12195.1666666667,64197.4166666667,0.975313807531381,1.00344382264313,171234.583333333,330.488631488631,0
"AL181","EVERGREEN HOUSING AUTHORITY","2025",190.666666666667,190.666666666667,0,0,3687.33333333333,169653.333333333,67371,1,1,173340.666666667,353.344405594406,0
"AL192","South Central Alabama Regional HA","2022",1155.75,1157.08333333333,13.1666666666667,0,399434.166666667,-53464,452778.416666667,0.988748842839849,1.00115365202971,345970.166666667,391.310118833273,0
"AL192","South Central Alabama Regional HA","2023",1141.66666666667,1145.16666666667,72.8333333333333,0,301947.75,-51644.25,460807.416666667,0.940202517788725,1.00306569343066,250303.5,402.393319749673,0
"AL192","South Central Alabama Regional HA","2024",1066.83333333333,1071.33333333333,23.0833333333333,0,12132965453,-323075.333333333,543683,0.978908094114064,1.00421809092329,9044756.16914998,507.482576228998,0
"AL192","South Central Alabama Regional HA","2025",989.333333333333,990.666666666667,0,0,-267387.666666667,570605.333333333,531016.333333333,1,1.00134770889488,303217.666666667,536.019179004038,0
"AL202","MOBILE COUNTY HOUSING AUTHORITY","2022",84.4166666666667,75.8333333333333,1.33333333333333,0,143075.5,29091.8333333333,45519.5,0.982721382289417,0.898321816386969,172167.333333333,600.257142857143,0
"AL202","MOBILE COUNTY HOUSING AUTHORITY","2023",82.25,82.4166666666667,2,0,150492.083333333,-1401.25,50991.1666666667,0.976307996051333,1.00202634245187,149090.833333333,618.699696663296,0
"AL202","MOBILE COUNTY HOUSING AUTHORITY","2024",82.75,82.5,1.75,0,171985.333333333,-8082.91666666667,55441.5,0.979228486646884,0.996978851963746,163902.416666667,672.018181818182,0
"AL202","MOBILE COUNTY HOUSING AUTHORITY","2025",81.6666666666667,81.6666666666667,0.666666666666667,0,-9928.66666666667,191921.666666667,58699.6666666667,0.991902834008097,1,181993,718.771428571428,0
"AR002","North Little Rock Housing Authority","2022",1847.5,1853.08333333333,29,17,627273.333333333,203382.916666667,960492.25,0.984591543059553,1.00302210193956,830656.25,518.321131447587,0.00917389935692764
"AR002","North Little Rock Housing Authority","2023",1893,1894.16666666667,27.1666666666667,5.66666666666667,821237.75,43788.8333333333,1043353.5,0.985860513532269,1.00061630568762,865026.583333333,550.824549054114,0.00299164100307963
